08:00:01,358.3
08:00:02,357.9
08:00:03,357.8
08:00:04,358.1
08:00:05,358.0
08:00:06,358.4
08:00:07,358.3
08:00:08,358.3
08:00:09,358.3
08:00:10,358.3
08:00:11,358.4
08:00:12,358.4
08:00:13,358.6
08:00:14,358.6
08:00:15,358.8
08:00:16,358.8
08:00:17,358.9
08:00:18,358.5
08:00:19,358.8
08:00:20,358.7
08:00:21,359.1
08:00:22,358.9
08:00:23,359.5
08:00:24,358.8
08:00:25,359.6
08:00:26,359.0
08:00:27,359.4
08:00:28,359.4
08:00:29,360.2
08:00:30,359.0
08:00:31,359.9
08:00:32,359.8
08:00:33,360.1
08:00:34,360.0
08:00:35,359.9
08:00:36,359.6
08:00:37,360.1
08:00:38,360.1
08:00:39,360.5
08:00:40,360.8
08:00:41,360.2
08:00:42,360.7
08:00:43,360.7
08:00:44,360.7
08:00:45,360.9
08:00:46,360.8
08:00:47,360.9
08:00:48,360.8
08:00:49,360.8
08:00:50,360.7
08:00:51,360.8
08:00:52,360.8
08:00:53,360.9
08:00:54,361.0
08:00:55,360.9
08:00:56,361.3
08:00:57,360.9
08:00:58,361.3
08:00:59,361.4
08:01:00,361.2
08:01:01,361.1
08:01:02,360.5
08:01:03,361.2
08:01:04,361.9
08:01:05,361.3
08:01:06,361.7
08:01:07,361.6
08:01:08,362.1
08:01:09,362.1
08:01:10,361.8
08:01:11,362.1
08:01:12,361.8
08:01:13,363.2
08:01:14,362.6
08:01:15,362.9
08:01:16,362.7
08:01:17,363.0
08:01:18,362.7
08:01:19,363.0
08:01:20,363.0
08:01:21,363.2
08:01:22,363.4
08:01:23,363.2
08:01:24,363.0
08:01:25,363.2
08:01:26,363.2
08:01:27,363.1
08:01:28,363.1
08:01:29,362.8
08:01:30,363.4
08:01:31,363.0
08:01:32,363.4
08:01:33,363.4
08:01:34,363.7
08:01:35,363.6
08:01:36,364.0
08:01:37,363.9
08:01:38,364.0
08:01:39,364.2
08:01:40,363.9
08:01:41,363.8
08:01:42,364.0
08:01:43,364.4
08:01:44,364.6
08:01:45,364.6
08:01:46,364.5
08:01:47,364.3
08:01:48,364.0
08:01:49,364.6
08:01:50,364.5
08:01:51,364.7
08:01:52,364.7
08:01:53,364.8
08:01:54,364.6
08:01:55,364.6
08:01:56,364.3
08:01:57,364.3
08:01:58,364.7
08:01:59,364.7
08:02:00,364.6
08:02:01,364.7
08:02:02,364.2
08:02:03,364.7
08:02:04,364.6
08:02:05,364.8
08:02:06,365.0
08:02:07,365.0
08:02:08,365.2
08:02:09,365.7
08:02:10,365.3
08:02:11,365.6
08:02:12,365.7
08:02:13,366.1
08:02:14,366.1
08:02:15,366.1
08:02:16,366.0
08:02:17,365.9
08:02:18,365.9
08:02:19,366.0
08:02:20,365.9
08:02:21,366.0
08:02:22,365.9
08:02:23,365.8
08:02:24,366.0
08:02:25,366.1
08:02:26,366.1
08:02:27,366.1
08:02:28,366.2
08:02:29,366.1
08:02:30,366.3
08:02:31,366.4
08:02:32,366.4
08:02:33,366.7
08:02:34,366.4
08:02:35,366.9
08:02:36,366.8
08:02:37,366.7
08:02:38,366.8
08:02:39,366.9
08:02:40,366.9
08:02:41,366.8
08:02:42,366.9
08:02:43,367.3
08:02:44,367.3
