08:00:01,39.79
08:00:02,39.84
08:00:03,39.89
08:00:04,40.05
08:00:05,40.11
08:00:06,40.21
08:00:07,40.27
08:00:08,40.37
08:00:09,40.53
08:00:10,40.58
08:00:11,40.69
08:00:12,40.8
08:00:13,40.9
08:00:14,41.01
08:00:15,41.11
08:00:16,41.22
08:00:17,41.33
08:00:18,41.43
08:00:19,41.54
08:00:20,41.65
08:00:21,41.7
08:00:22,41.75
08:00:23,41.86
08:00:24,41.96
08:00:25,42.02
08:00:26,42.12
08:00:27,42.18
08:00:28,42.23
08:00:29,42.28
08:00:30,42.39
08:00:31,42.44
08:00:32,42.49
08:00:33,42.55
08:00:34,42.55
08:00:35,42.6
08:00:36,42.6
08:00:37,42.6
08:00:38,42.65
08:00:39,42.6
08:00:40,42.6
08:00:41,42.6
08:00:42,42.6
08:00:43,42.55
08:00:44,42.49
08:00:45,42.49
08:00:46,42.49
08:00:47,42.39
08:00:48,42.39
08:00:49,42.28
08:00:50,42.28
08:00:51,42.18
08:00:52,42.12
08:00:53,42.02
08:00:54,41.96
08:00:55,41.91
08:00:56,41.75
08:00:57,41.7
08:00:58,41.54
08:00:59,41.49
08:01:00,41.33
08:01:01,41.22
08:01:02,41.11
08:01:03,40.96
08:01:04,40.8
08:01:05,40.69
08:01:06,40.48
08:01:07,40.37
08:01:08,40.16
08:01:09,40.0
08:01:10,39.84
08:01:11,39.68
08:01:12,39.47
08:01:13,39.31
08:01:14,39.1
08:01:15,38.89
08:01:16,38.67
08:01:17,38.46
08:01:18,38.25
08:01:19,38.04
08:01:20,37.83
08:01:21,37.56
08:01:22,37.35
08:01:23,37.14
08:01:24,36.87
08:01:25,36.66
08:01:26,36.5
08:01:27,36.29
08:01:28,36.02
08:01:29,35.81
08:01:30,35.65
08:01:31,35.44
08:01:32,35.23
08:01:33,35.01
08:01:34,34.85
08:01:35,34.64
08:01:36,34.43
08:01:37,34.27
08:01:38,34.11
08:01:39,33.9
08:01:40,33.74
08:01:41,33.53
08:01:42,33.37
08:01:43,33.26
08:01:44,33.05
08:01:45,32.89
08:01:46,32.73
08:01:47,32.57
08:01:48,32.41
08:01:49,32.25
08:01:50,32.1
08:01:51,31.94
08:01:52,31.72
08:01:53,31.57
08:01:54,31.35
08:01:55,31.25
08:01:56,31.03
08:01:57,30.93
08:01:58,30.72
08:01:59,30.56
08:02:00,30.4
08:02:01,30.19
08:02:02,30.08
08:02:03,29.87
08:02:04,29.71
08:02:05,29.55
08:02:06,29.44
08:02:07,29.23
08:02:08,29.07
08:02:09,28.86
08:02:10,28.75
08:02:11,28.59
08:02:12,28.38
08:02:13,28.17
08:02:14,27.96
08:02:15,27.85
08:02:16,27.69
08:02:17,27.53
08:02:18,27.32
08:02:19,27.22
08:02:20,27.0
08:02:21,26.84
08:02:22,26.68
08:02:23,26.53
08:02:24,26.37
08:02:25,26.21
08:02:26,26.05
08:02:27,25.84
08:02:28,25.68
08:02:29,25.52
08:02:30,25.31
08:02:31,25.2
08:02:32,24.99
08:02:33,24.83
08:02:34,24.67
08:02:35,24.56
08:02:36,24.35
08:02:37,24.19
08:02:38,24.03
08:02:39,23.87
08:02:40,23.71
08:02:41,23.55
08:02:42,23.34
08:02:43,23.18
08:02:44,23.08
08:02:45,22.92
08:02:46,22.76
08:02:47,22.55
08:02:48,22.44
08:02:49,22.23
08:02:50,22.07
08:02:51,21.96
08:02:52,21.8
08:02:53,21.59
08:02:54,21.49
08:02:55,21.33
08:02:56,21.22
08:02:57,21.01
08:02:58,20.9
08:02:59,20.74
08:03:00,20.58
08:03:01,20.42
08:03:02,20.32
08:03:03,20.16
08:03:04,20.05
08:03:05,19.95
08:03:06,19.79
08:03:07,19.68
08:03:08,19.58
08:03:09,19.47
08:03:10,19.36
08:03:11,19.26
08:03:12,19.15
08:03:13,19.05
08:03:14,18.99
08:03:15,18.89
08:03:16,18.78
08:03:17,18.67
08:03:18,18.62
08:03:19,18.51
08:03:20,18.46
08:03:21,18.41
08:03:22,18.36
08:03:23,18.25
08:03:24,18.2
08:03:25,18.2
08:03:26,18.14
08:03:27,18.09
08:03:28,18.04
08:03:29,17.98
08:03:30,17.98
08:03:31,17.98
08:03:32,17.98
08:03:33,17.93
08:03:34,17.98
08:03:35,17.93
08:03:36,17.93
08:03:37,17.93
08:03:38,17.93
08:03:39,17.93
08:03:40,17.98
08:03:41,17.98
08:03:42,18.04
08:03:43,18.09
08:03:44,18.09
08:03:45,18.14
08:03:46,18.2
08:03:47,18.25
08:03:48,18.3
08:03:49,18.41
08:03:50,18.46
08:03:51,18.57
08:03:52,18.62
08:03:53,18.67
08:03:54,18.78
08:03:55,18.83
08:03:56,19.05
08:03:57,19.05
08:03:58,19.15
08:03:59,19.26
08:04:00,19.36
08:04:01,19.47
08:04:02,19.58
08:04:03,19.68
08:04:04,19.79
08:04:05,19.89
08:04:06,20.05
08:04:07,20.16
08:04:08,20.32
08:04:09,20.42
08:04:10,20.53
08:04:11,20.69
08:04:12,20.74
08:04:13,20.9
08:04:14,21.01
08:04:15,21.17
08:04:16,21.22
08:04:17,21.33
08:04:18,21.43
08:04:19,21.54
08:04:20,21.64
08:04:21,21.75
08:04:22,21.8
08:04:23,21.96
08:04:24,22.02
08:04:25,22.12
08:04:26,22.18
08:04:27,22.23
08:04:28,22.33
08:04:29,22.39
08:04:30,22.44
08:04:31,22.49
08:04:32,22.49
08:04:33,22.55
08:04:34,22.6
08:04:35,22.65
08:04:36,22.65
08:04:37,22.65
08:04:38,22.71
08:04:39,22.76
08:04:40,22.81
08:04:41,22.81
08:04:42,22.81
08:04:43,22.87
08:04:44,22.81
08:04:45,22.76
08:04:46,22.76
08:04:47,22.71
08:04:48,22.71
08:04:49,22.65
08:04:50,22.6
08:04:51,22.55
08:04:52,22.6
08:04:53,22.49
08:04:54,22.49
08:04:55,22.44
08:04:56,22.39
08:04:57,22.33
08:04:58,22.28
08:04:59,22.23
08:05:00,22.18
08:05:01,22.18
08:05:02,22.07
08:05:03,22.02
08:05:04,22.02
08:05:05,21.91
08:05:06,21.86
08:05:07,21.8
08:05:08,21.75
08:05:09,21.7
08:05:10,21.59
08:05:11,21.59
08:05:12,21.49
08:05:13,21.49
08:05:14,21.38
08:05:15,21.38
08:05:16,21.33
08:05:17,21.22
08:05:18,21.22
08:05:19,21.17
08:05:20,21.17
08:05:21,21.06
08:05:22,21.06
08:05:23,21.01
08:05:24,20.96
08:05:25,20.96
08:05:26,20.96
08:05:27,20.96
08:05:28,20.9
